"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7456","prod-1","AMD Athlon II X2 260 (Regor 2c/2t)","3.2 GHz, DDR3-1333, 2 MB L2",1.29
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7463","prod-2","AMD Phenom II X2 555 BE (Callisto 2c/2t)","3.2 GHz, DDR3-1333, 1 MB L2, 6 MB L3",1.21
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7457","prod-3","AMD Athlon II X3 435 (Rana 3c/3t)","2.9 GHz, DDR3-1333, 1.5 MB L2",1.09
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7462","prod-4","AMD Phenom II X3 720 BE (Heka 3c/3t)","2.8 GHz, DDR3-1333, 1.5 MB L2, 6 MB L3",0.99
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7458","prod-5","AMD Athlon II X4 640 (Propus 4c/4t)","3 GHz, DDR3-1333, 2 MB L2",0.92
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7449","prod-6","AMD A6-3650 (Llano 4c/4t)","2.6 GHz, DDR3-1866, 4 MB L2",0.92
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7450","prod-7","AMD A6-3670k (Llano 4c/4t)","2.7 GHz, DDR3-1866, 4 MB L2",0.89
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7451","prod-8","AMD A8-3870k (Llano 4c/4t)","3 GHz, DDR3-1866, 4 MB L2",0.82
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7446","prod-9","AMD A10-7800 (Kaveri 4c/4t)","3.5 GHz (Turbo 3.9 GHz), DDR3-2134, 4 MB L2",0.78
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7453","prod-10","AMD FX-4130 (Zambezi 4c/4t)","3.8 GHz (Turbo 4 GHz), DDR3-1866, 4 MB L2, 8 MB L3",0.77
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7448","prod-11","AMD A10-5800K (Trinity 4c/4t)","3.8 GHz (Turbo 4.2 GHz), DDR3-1866, 4 MB L2",0.77
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7447","prod-12","AMD A10-7700K (Kaveri 4c/4t)","3.4 GHz (Turbo 3.8 GHz), DDR3-2135, 4 MB L2",0.77
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7445","prod-13","AMD A10-7850K (Kaveri 4c/4t)","3.7 GHz (Turbo 4 GHz), DDR3-2133, 4 MB L2",0.74
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7461","prod-14","AMD Phenom II X4 980 BE (Deneb 4c/4t)","3.7 GHz, DDR3-1333, 2 MB L2, 6 MB L3",0.71
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7460","prod-15","AMD Phenom II X6 1055T (Thuban 6c/6t)","2.8 GHz (Turbo 3.3 GHz), DDR3-1333, 3 MB L2, 6 MB L3",0.69
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7454","prod-16","AMD FX-6100 (Zambezi 6c/6t)","3.3 GHz (Turbo 3.9 GHz), DDR3-1866, 6 MB L2, 8 MB L3",0.67
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7432","prod-17","Intel Core i3-3220 (Ivy Bridge 2c/4t)","3.3 GHz, DDR3-1600, 0.5 MB L2, 3 MB L3",0.65
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7424","prod-18","Intel Core i3-4330 (Haswell  2c/4t)","3.5 GHz, DDR3-1600, 0.5 MB L2, 4 MB L3",0.59
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7459","prod-19","AMD Phenom II X6 1100T (Thuban 6c/6t)","3.3 GHz (Turbo 3.7 GHz), DDR3-1333, 3 MB L2, 6 MB L3",0.59
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7455","prod-20","AMD FX-8150 (Zambezi 8c/8t)","3.6 GHz (Turbo 4.2 GHz), DDR3-1866, 8 MB L2, 8 MB L3",0.55
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7435","prod-21","Intel Core i5-2400s (Sandy Bridge 4c/4t)","2.5 GHz (Turbo 3.3 GHz), DDR3-1333, 1 MB L2, 6 MB L3",0.53
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7452","prod-22","AMD FX-8350 (Vishera 8c/8t)","4 GHz (Turbo 4.2 GHz), DDR3-1866, 8 MB L2, 8 MB L3",0.52
"All CPU Charts 2015","[07] PCMark 8 Creative","Score","7441","prod-23","Intel Core i7-920 (Bloomfield 4c/8t)","2.67 GHz (Turbo 2.93 GHz), DDR3-1066, 1 MB L2, 8 MB L3",0.51
